anio,tasa_descuento,edad,sexo,coeficiente,fuente
2017,5.73,78,Mujer,5.7687348461942,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,79,Hombre,4.5734041983644,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,79,Mujer,5.4900668098795,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,80,Hombre,4.3345249982650,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,80,Mujer,5.2176655036782,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,81,Hombre,4.1036672146563,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,81,Mujer,4.9521230926478,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,82,Hombre,3.8811429172899,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,82,Mujer,4.6940041097031,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,83,Hombre,3.6672948159900,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,83,Mujer,4.4437867034043,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
